region,year,week,value
宜花東,2018,45,80.69
雲嘉南,2018,45,82.21
高屏,2018,45,78.99
中彰投,2018,46,76.39
北北基桃竹苗,2018,46,80.19
宜花東,2018,46,79.12
雲嘉南,2018,46,78.68
高屏,2018,46,77.11
中彰投,2018,47,74.43
北北基桃竹苗,2018,47,78.96
宜花東,2018,47,78.73
雲嘉南,2018,47,76.81
高屏,2018,47,75.39
中彰投,2018,48,78.59
北北基桃竹苗,2018,48,75.12
宜花東,2018,48,76.45
雲嘉南,2018,48,81.1
高屏,2018,48,77.48
中彰投,2018,49,73.26
北北基桃竹苗,2018,49,79.62
宜花東,2018,49,78.3
雲嘉南,2018,49,76.46
高屏,2018,49,75.88
中彰投,2018,50,76.78
北北基桃竹苗,2018,50,84.35
宜花東,2018,50,80.35
雲嘉南,2018,50,78.33
高屏,2018,50,77.43
中彰投,2018,51,70.47
北北基桃竹苗,2018,51,71.82
宜花東,2018,51,74.31
雲嘉南,2018,51,71.8
高屏,2018,51,72.81
中彰投,2018,52,74.63
北北基桃竹苗,2018,52,84.35
宜花東,2018,52,79.36
雲嘉南,2018,52,74.69
高屏,2018,52,74.43
中彰投,2019,1,81.51
北北基桃竹苗,2019,1,87.3
宜花東,2019,1,85.26
雲嘉南,2019,1,81.38
高屏,2019,1,80.08
中彰投,2019,2,79.45
北北基桃竹苗,2019,2,84.87
宜花東,2019,2,80.84
雲嘉南,2019,2,80.5
高屏,2019,2,78.17
中彰投,2019,3,80.82
北北基桃竹苗,2019,3,81.25
宜花東,2019,3,77.38
雲嘉南,2019,3,81.39
高屏,2019,3,79.0
中彰投,2019,4,70.09
北北基桃竹苗,2019,4,70.47
宜花東,2019,4,72.8
雲嘉南,2019,4,72.03
高屏,2019,4,71.05
中彰投,2019,5,72.41
北北基桃竹苗,2019,5,76.03
宜花東,2019,5,77.31
雲嘉南,2019,5,74.58
高屏,2019,5,71.43
中彰投,2019,6,74.13
北北基桃竹苗,2019,6,83.67
宜花東,2019,6,78.47
雲嘉南,2019,6,75.53
高屏,2019,6,72.69
中彰投,2019,7,75.49
北北基桃竹苗,2019,7,85.97
宜花東,2019,7,79.63
雲嘉南,2019,7,76.85
高屏,2019,7,73.17
中彰投,2019,8,80.11
北北基桃竹苗,2019,8,86.15
宜花東,2019,8,80.45
雲嘉南,2019,8,80.7
高屏,2019,8,74.13
中彰投,2019,9,77.04
北北基桃竹苗,2019,9,82.83
宜花東,2019,9,79.06
雲嘉南,2019,9,78.29
高屏,2019,9,73.48
中彰投,2019,10,85.54
北北基桃竹苗,2019,10,85.47
宜花東,2019,10,83.95
雲嘉南,2019,10,85.62
高屏,2019,10,80.21
中彰投,2019,11,71.92
