region,year,week,value
北北基桃竹苗,2019,19,36.31
宜花東,2019,19,30.02
雲嘉南,2019,19,34.61
高屏,2019,19,37.1
中彰投,2019,20,17.8
北北基桃竹苗,2019,20,21.96
宜花東,2019,20,19.01
雲嘉南,2019,20,18.14
高屏,2019,20,19.42
中彰投,2019,21,34.19
北北基桃竹苗,2019,21,38.22
宜花東,2019,21,33.48
雲嘉南,2019,21,41.41
高屏,2019,21,41.37
中彰投,2019,22,23.81
北北基桃竹苗,2019,22,29.85
宜花東,2019,22,25.24
雲嘉南,2019,22,25.89
高屏,2019,22,25.96
中彰投,2019,23,16.52
北北基桃竹苗,2019,23,18.25
宜花東,2019,23,14.61
雲嘉南,2019,23,16.05
高屏,2019,23,16.26
中彰投,2019,24,30.36
北北基桃竹苗,2019,24,36.36
宜花東,2019,24,29.25
雲嘉南,2019,24,31.55
高屏,2019,24,25.49
中彰投,2019,25,17.6
北北基桃竹苗,2019,25,21.26
宜花東,2019,25,21.26
雲嘉南,2019,25,16.42
高屏,2019,25,17.52
中彰投,2019,26,22.59
北北基桃竹苗,2019,26,23.62
宜花東,2019,26,18.87
雲嘉南,2019,26,21.2
高屏,2019,26,20.88
中彰投,2019,27,18.61
北北基桃竹苗,2019,27,22.19
宜花東,2019,27,19.67
雲嘉南,2019,27,18.73
高屏,2019,27,17.32
中彰投,2019,28,19.09
北北基桃竹苗,2019,28,21.29
